# realtime, hour, min, alt, baseline, rate, SC
44668.578472223 01 53 31.99 116.60 672.60 0.09
44668.579166668 01 54 31.88 116.60 671.64 0.09
44668.579861112 01 55 31.77 116.60 670.67 0.09
44668.580555557 01 56 31.66 116.60 669.70 0.09
44668.581250001 01 57 31.55 116.61 668.73 0.09
44668.581944446 01 58 31.44 116.61 667.76 0.09
44668.582638890 01 59 31.33 116.61 666.79 0.08
44668.583333335 02 00 31.22 116.61 665.82 0.08
44668.584027779 02 01 31.11 116.61 664.85 0.08
44668.584722223 02 02 30.99 116.62 663.87 0.08
44668.585416668 02 03 30.88 116.62 662.78 0.08
44668.586111112 02 04 30.77 116.62 661.68 0.08
44668.586805557 02 05 30.66 116.62 660.59 0.08
44668.587500001 02 06 30.55 116.62 659.49 0.08
44668.588194446 02 07 30.44 116.62 658.39 0.08
44668.588888890 02 08 30.33 116.62 657.29 0.08
44668.589583335 02 09 30.22 116.62 656.19 0.08
44668.590277779 02 10 30.11 116.62 655.09 0.08
44668.590972223 02 11 29.99 116.62 653.99 0.08
44668.591666668 02 12 29.88 116.62 652.76 0.08
44668.592361112 02 13 29.77 116.62 651.54 0.08
44668.593055557 02 14 29.66 116.62 650.32 0.08
44668.593750001 02 15 29.55 116.62 649.09 0.08
44668.594444446 02 16 29.44 116.61 647.86 0.08
44668.595138890 02 17 29.32 116.61 646.64 0.08
44668.595833335 02 18 29.21 116.61 645.41 0.08
44668.596527779 02 19 29.10 116.61 644.18 0.09
44668.597222223 02 20 28.99 116.61 642.96 0.09
44668.597916668 02 21 28.88 116.60 641.73 0.09
44668.598611112 02 22 28.77 116.60 640.50 0.09
44668.599305557 02 23 28.65 116.60 639.27 0.09
44668.600000001 02 24 28.54 116.60 638.04 0.09
44668.600694446 02 25 28.43 116.59 636.81 0.09
44668.601388890 02 26 28.32 116.59 635.58 0.09
44668.602083335 02 27 28.20 116.59 634.35 0.09
44668.602777779 02 28 28.09 116.58 633.12 0.09
44668.603472224 02 29 27.98 116.58 631.86 0.09
44668.604166668 02 30 27.87 116.57 630.51 0.09
44668.604861112 02 31 27.76 116.57 629.15 0.09
44668.605555557 02 32 27.64 116.56 627.80 0.09
44668.606250001 02 33 27.53 116.56 626.44 0.09
44668.606944446 02 34 27.42 116.56 625.09 0.09
44668.607638890 02 35 27.31 116.55 623.73 0.09
44668.608333335 02 36 27.19 116.54 622.37 0.09
44668.609027779 02 37 27.08 116.54 621.02 0.09
44668.609722224 02 38 26.97 116.53 619.66 0.09
44668.610416668 02 39 26.86 116.53 618.30 0.09
44668.611111112 02 40 26.74 116.52 616.95 0.09
44668.611805557 02 41 26.63 116.51 615.59 0.09
44668.612500001 02 42 26.52 116.51 614.23 0.09
44668.613194446 02 43 26.41 116.50 612.88 0.09
44668.613888890 02 44 26.29 116.49 611.52 0.09
44668.614583335 02 45 26.18 116.49 610.16 0.09
44668.615277779 02 46 26.07 116.48 608.80 0.09
44668.615972224 02 47 25.96 116.47 607.40 0.09
44668.616666668 02 48 25.85 116.46 605.92 0.09
44668.617361112 02 49 25.73 116.46 604.44 0.09
44668.618055557 02 50 25.62 116.45 602.96 0.09
44668.618750001 02 51 25.51 116.44 601.48 0.09
44668.619444446 02 52 25.40 116.43 600.00 0.09
44668.620138890 02 53 25.28 116.42 598.52 0.09
44668.620833335 02 54 25.17 116.41 597.04 0.09
44668.621527779 02 55 25.06 116.40 595.56 0.09
44668.622222224 02 56 24.95 116.40 594.02 0.09
44668.622916668 02 57 24.83 116.39 592.42 0.09
44668.623611112 02 58 24.72 116.38 590.82 0.09
44668.624305557 02 59 24.61 116.37 589.21 0.09
44668.625000001 03 00 24.50 116.36 587.61 0.09
44668.625694446 03 01 24.38 116.34 586.01 0.09
44668.626388890 03 02 24.27 116.33 584.41 0.09
44668.627083335 03 03 24.16 116.32 582.81 0.09
44668.627777779 03 04 24.05 116.31 581.21 0.09
44668.628472224 03 05 23.94 116.30 579.54 0.09
44668.629166668 03 06 23.82 116.29 577.82 0.09
44668.629861112 03 07 23.71 116.28 576.10 0.09
44668.630555557 03 08 23.60 116.27 574.38 0.09
44668.631250001 03 09 23.49 116.25 572.66 0.09
44668.631944446 03 10 23.38 116.24 570.94 0.09
44668.632638890 03 11 23.26 116.23 569.22 0.09
44668.633333335 03 12 23.15 116.21 567.50 0.09
44668.634027779 03 13 23.04 116.20 565.78 0.09
44668.634722224 03 14 22.93 116.19 564.07 0.09
44668.635416668 03 15 22.82 116.17 562.35 0.09
44668.636111113 03 16 22.71 116.16 560.64 0.09
44668.636805557 03 17 22.59 116.15 558.92 0.09
44668.637500001 03 18 22.48 116.13 557.21 0.09
44668.638194446 03 19 22.37 116.12 555.50 0.09
44668.638888890 03 20 22.26 116.10 553.78 0.09
44668.639583335 03 21 22.15 116.09 552.07 0.09
44668.640277779 03 22 22.04 116.07 550.36 0.09
44668.640972224 03 23 21.93 116.06 548.49 0.09
44668.641666668 03 24 21.81 116.04 546.54 0.09
44668.642361113 03 25 21.70 116.03 544.59 0.09
44668.643055557 03 26 21.59 116.01 542.64 0.09
44668.643750001 03 27 21.48 115.99 540.69 0.09
44668.644444446 03 28 21.37 115.98 538.74 0.09
44668.645138890 03 29 21.26 115.96 536.80 0.09
44668.645833335 03 30 21.15 115.94 534.85 0.09
44668.646527779 03 31 21.04 115.93 532.91 0.09
44668.647222224 03 32 20.93 115.91 530.97 0.09
44668.647916668 03 33 20.82 115.89 529.02 0.09
44668.648611113 03 34 20.71 115.87 527.08 0.09
44668.649305557 03 35 20.60 115.86 525.15 0.09
44668.650000001 03 36 20.49 115.84 523.21 0.09
44668.650694446 03 37 20.38 115.82 521.27 0.09
44668.651388890 03 38 20.27 115.80 519.34 0.09
44668.652083335 03 39 20.16 115.78 517.41 0.09
44668.652777779 03 40 20.05 115.76 515.48 0.09
44668.653472224 03 41 19.94 115.74 513.41 0.09
44668.654166668 03 42 19.83 115.72 511.24 0.09
44668.654861113 03 43 19.72 115.70 509.07 0.09
44668.655555557 03 44 19.61 115.68 506.91 0.09
44668.656250001 03 45 19.50 115.66 504.74 0.09
44668.656944446 03 46 19.39 115.64 502.58 0.09
44668.657638890 03 47 19.28 115.62 500.42 0.09
44668.658333335 03 48 19.17 115.60 498.27 0.09
44668.659027779 03 49 19.06 115.57 496.11 0.09
44668.659722224 03 50 18.95 115.55 493.96 0.09
44668.660416668 03 51 18.84 115.53 491.81 0.09
44668.661111113 03 52 18.73 115.51 489.66 0.09
44668.661805557 03 53 18.62 115.49 487.51 0.09
44668.662500001 03 54 18.52 115.46 485.37 0.09
44668.663194446 03 55 18.41 115.44 483.22 0.09
44668.663888890 03 56 18.30 115.42 481.08 0.09
44668.664583335 03 57 18.19 115.39 478.95 0.09
44668.665277779 03 58 18.08 115.37 476.81 0.09
44668.665972224 03 59 17.97 115.34 474.59 0.09
44668.666666668 04 00 17.87 115.32 472.11 0.09
44668.667361113 04 01 17.76 115.29 469.62 0.09
44668.668055557 04 02 17.65 115.27 467.14 0.09
44668.668750002 04 03 17.54 115.24 464.66 0.09
44668.669444446 04 04 17.44 115.22 462.19 0.09
44668.670138890 04 05 17.33 115.19 459.72 0.09
44668.670833335 04 06 17.22 115.17 457.25 0.09
44668.671527779 04 07 17.12 115.14 454.78 0.09
44668.672222224 04 08 17.01 115.11 452.32 0.09
44668.672916668 04 09 16.90 115.08 449.86 0.09
44668.673611113 04 10 16.79 115.06 447.40 0.09
44668.674305557 04 11 16.69 115.03 444.94 0.09
44668.675000002 04 12 16.58 115.00 442.49 0.09
44668.675694446 04 13 16.48 114.97 440.04 0.09
44668.676388890 04 14 16.37 114.95 437.60 0.09
44668.677083335 04 15 16.26 114.92 435.16 0.09
44668.677777779 04 16 16.16 114.89 432.72 0.09
44668.678472224 04 17 16.05 114.86 430.28 0.09
44668.679166668 04 18 15.95 114.83 427.73 0.09
44668.679861113 04 19 15.84 114.80 425.07 0.09
44668.680555557 04 20 15.74 114.77 422.42 0.09
44668.681250002 04 21 15.63 114.74 419.76 0.09
44668.681944446 04 22 15.53 114.71 417.12 0.09
44668.682638890 04 23 15.42 114.68 414.47 0.09
44668.683333335 04 24 15.32 114.64 411.83 0.09
44668.684027779 04 25 15.21 114.61 409.19 0.09
44668.684722224 04 26 15.11 114.58 406.56 0.10
44668.685416668 04 27 15.00 114.55 403.93 0.10
44668.686111113 04 28 14.90 114.52 401.08 0.10
