# realtime, hour, min, alt, baseline, rate, SC
44667.364583334 20 45 48.91 101.47 778.75 0.18
44667.365277778 20 46 48.94 101.59 778.91 0.18
44667.365972223 20 47 48.98 101.70 779.07 0.17
44667.366666667 20 48 49.02 101.81 779.20 0.17
44667.367361112 20 49 49.05 101.92 779.32 0.17
44667.368055556 20 50 49.08 102.03 779.43 0.17
44667.368750001 20 51 49.12 102.14 779.54 0.17
44667.369444445 20 52 49.15 102.25 779.65 0.17
44667.370138889 20 53 49.18 102.36 779.75 0.17
44667.370833334 20 54 49.21 102.47 779.86 0.17
44667.371527778 20 55 49.24 102.57 779.96 0.17
44667.372222223 20 56 49.27 102.68 780.06 0.17
44667.372916667 20 57 49.30 102.79 780.15 0.17
44667.373611112 20 58 49.33 102.89 780.25 0.17
44667.374305556 20 59 49.36 103.00 780.34 0.17
44667.375000001 21 00 49.39 103.11 780.43 0.16
44667.375694445 21 01 49.42 103.21 780.52 0.16
44667.376388889 21 02 49.44 103.31 780.60 0.16
44667.377083334 21 03 49.47 103.42 780.69 0.16
44667.377777778 21 04 49.49 103.52 780.77 0.16
44667.378472223 21 05 49.52 103.62 780.85 0.16
44667.379166667 21 06 49.54 103.73 780.93 0.16
44667.379861112 21 07 49.56 103.83 781.00 0.16
44667.380555556 21 08 49.58 103.93 781.07 0.16
44667.381250001 21 09 49.60 104.03 781.14 0.16
44667.381944445 21 10 49.63 104.13 781.21 0.16
44667.382638889 21 11 49.65 104.23 781.28 0.16
44667.383333334 21 12 49.66 104.33 781.34 0.16
44667.384027778 21 13 49.68 104.43 781.40 0.16
44667.384722223 21 14 49.70 104.53 781.46 0.15
44667.385416667 21 15 49.72 104.62 781.52 0.15
44667.386111112 21 16 49.73 104.72 781.57 0.15
44667.386805556 21 17 49.75 104.82 781.62 0.15
44667.387500001 21 18 49.77 104.92 781.67 0.15
44667.388194445 21 19 49.78 105.01 781.72 0.15
44667.388888889 21 20 49.79 105.11 781.77 0.15
44667.389583334 21 21 49.81 105.20 781.81 0.15
44667.390277778 21 22 49.82 105.30 781.85 0.15
44667.390972223 21 23 49.83 105.39 781.89 0.15
44667.391666667 21 24 49.84 105.48 781.92 0.15
44667.392361112 21 25 49.85 105.58 781.96 0.15
44667.393055556 21 26 49.86 105.67 781.99 0.15
44667.393750001 21 27 49.87 105.76 782.02 0.15
44667.394444445 21 28 49.88 105.85 782.04 0.15
44667.395138890 21 29 49.89 105.94 782.07 0.15
44667.395833334 21 30 49.89 106.03 782.09 0.14
44667.396527778 21 31 49.90 106.12 782.11 0.14
44667.397222223 21 32 49.90 106.21 782.13 0.14
44667.397916667 21 33 49.91 106.30 782.14 0.14
44667.398611112 21 34 49.91 106.39 782.16 0.14
44667.399305556 21 35 49.92 106.48 782.17 0.14
44667.400000001 21 36 49.92 106.57 782.18 0.14
44667.400694445 21 37 49.92 106.65 782.18 0.14
44667.401388890 21 38 49.92 106.74 782.19 0.14
44667.402083334 21 39 49.92 106.83 782.19 0.14
44667.402777778 21 40 49.92 106.91 782.19 0.14
44667.403472223 21 41 49.92 107.00 782.18 0.14
44667.404166667 21 42 49.92 107.08 782.18 0.14
44667.404861112 21 43 49.92 107.17 782.17 0.14
44667.405555556 21 44 49.91 107.25 782.16 0.14
44667.406250001 21 45 49.91 107.33 782.15 0.14
44667.406944445 21 46 49.91 107.42 782.13 0.14
44667.407638890 21 47 49.90 107.50 782.12 0.14
44667.408333334 21 48 49.90 107.58 782.10 0.13
44667.409027778 21 49 49.89 107.66 782.08 0.13
44667.409722223 21 50 49.88 107.74 782.05 0.13
44667.410416667 21 51 49.87 107.82 782.03 0.13
44667.411111112 21 52 49.86 107.90 782.00 0.13
44667.411805556 21 53 49.86 107.98 781.97 0.13
44667.412500001 21 54 49.85 108.06 781.93 0.13
44667.413194445 21 55 49.83 108.14 781.90 0.13
44667.413888890 21 56 49.82 108.22 781.86 0.13
44667.414583334 21 57 49.81 108.30 781.82 0.13
44667.415277778 21 58 49.80 108.37 781.78 0.13
44667.415972223 21 59 49.78 108.45 781.73 0.13
44667.416666667 22 00 49.77 108.53 781.69 0.13
44667.417361112 22 01 49.76 108.60 781.64 0.13
44667.418055556 22 02 49.74 108.68 781.59 0.13
44667.418750001 22 03 49.72 108.75 781.53 0.13
44667.419444445 22 04 49.71 108.83 781.48 0.13
44667.420138890 22 05 49.69 108.90 781.42 0.13
44667.420833334 22 06 49.67 108.98 781.36 0.13
44667.421527778 22 07 49.65 109.05 781.30 0.13
44667.422222223 22 08 49.63 109.12 781.23 0.13
44667.422916667 22 09 49.61 109.19 781.16 0.12
44667.423611112 22 10 49.59 109.27 781.10 0.12
44667.424305556 22 11 49.57 109.34 781.02 0.12
44667.425000001 22 12 49.55 109.41 780.95 0.12
44667.425694445 22 13 49.52 109.48 780.87 0.12
44667.426388890 22 14 49.50 109.55 780.79 0.12
44667.427083334 22 15 49.47 109.62 780.71 0.12
44667.427777778 22 16 49.45 109.69 780.63 0.12
44667.428472223 22 17 49.42 109.76 780.55 0.12
44667.429166667 22 18 49.40 109.82 780.46 0.12
44667.429861112 22 19 49.37 109.89 780.37 0.12
44667.430555556 22 20 49.34 109.96 780.28 0.12
44667.431250001 22 21 49.31 110.03 780.18 0.12
44667.431944445 22 22 49.28 110.09 780.09 0.12
44667.432638890 22 23 49.25 110.16 779.99 0.12
44667.433333334 22 24 49.22 110.23 779.89 0.12
44667.434027779 22 25 49.19 110.29 779.79 0.12
44667.434722223 22 26 49.16 110.36 779.68 0.12
44667.435416667 22 27 49.13 110.42 779.58 0.12
44667.436111112 22 28 49.10 110.48 779.47 0.12
44667.436805556 22 29 49.06 110.55 779.36 0.12
44667.437500001 22 30 49.03 110.61 779.24 0.12
44667.438194445 22 31 48.99 110.67 779.12 0.12
44667.438888890 22 32 48.96 110.74 778.96 0.12
44667.439583334 22 33 48.92 110.80 778.80 0.12
44667.440277779 22 34 48.88 110.86 778.64 0.12
44667.440972223 22 35 48.85 110.92 778.47 0.11
44667.441666667 22 36 48.81 110.98 778.31 0.11
44667.442361112 22 37 48.77 111.04 778.13 0.11
44667.443055556 22 38 48.73 111.10 777.96 0.11
44667.443750001 22 39 48.69 111.16 777.78 0.11
44667.444444445 22 40 48.65 111.22 777.61 0.11
44667.445138890 22 41 48.61 111.28 777.42 0.11
44667.445833334 22 42 48.56 111.34 777.24 0.11
44667.446527779 22 43 48.52 111.39 777.05 0.11
44667.447222223 22 44 48.48 111.45 776.86 0.11
44667.447916667 22 45 48.43 111.51 776.67 0.11
44667.448611112 22 46 48.39 111.57 776.47 0.11
44667.449305556 22 47 48.34 111.62 776.28 0.11
44667.450000001 22 48 48.30 111.68 776.07 0.11
44667.450694445 22 49 48.25 111.73 775.87 0.11
44667.451388890 22 50 48.21 111.79 775.66 0.11
44667.452083334 22 51 48.16 111.84 775.46 0.11
44667.452777779 22 52 48.11 111.90 775.24 0.11
44667.453472223 22 53 48.06 111.95 775.03 0.11
44667.454166667 22 54 48.01 112.00 774.81 0.11
44667.454861112 22 55 47.96 112.06 774.59 0.11
44667.455555556 22 56 47.91 112.11 774.37 0.11
44667.456250001 22 57 47.86 112.16 774.15 0.11
44667.456944445 22 58 47.81 112.21 773.92 0.11
44667.457638890 22 59 47.76 112.27 773.69 0.11
44667.458333334 23 00 47.70 112.32 773.46 0.11
44667.459027779 23 01 47.65 112.37 773.22 0.11
44667.459722223 23 02 47.60 112.42 772.99 0.11
44667.460416667 23 03 47.54 112.47 772.75 0.11
44667.461111112 23 04 47.49 112.52 772.51 0.11
44667.461805556 23 05 47.43 112.57 772.26 0.11
44667.462500001 23 06 47.37 112.62 772.01 0.11
44667.463194445 23 07 47.32 112.66 771.76 0.11
44667.463888890 23 08 47.26 112.71 771.51 0.10
44667.464583334 23 09 47.20 112.76 771.26 0.10
44667.465277779 23 10 47.14 112.81 771.00 0.10
44667.465972223 23 11 47.08 112.85 770.74 0.10
44667.466666668 23 12 47.02 112.90 770.48 0.10
44667.467361112 23 13 46.96 112.95 770.22 0.10
44667.468055556 23 14 46.90 112.99 769.95 0.10
44667.468750001 23 15 46.84 113.04 769.68 0.10
44667.469444445 23 16 46.78 113.08 769.41 0.10
44667.470138890 23 17 46.72 113.13 769.14 0.10
44667.470833334 23 18 46.66 113.17 768.86 0.10
44667.471527779 23 19 46.59 113.22 768.58 0.10
44667.472222223 23 20 46.53 113.26 768.30 0.10
44667.472916668 23 21 46.46 113.30 768.02 0.10
44667.473611112 23 22 46.40 113.35 767.74 0.10
44667.474305556 23 23 46.33 113.39 767.45 0.10
44667.475000001 23 24 46.27 113.43 767.16 0.10
44667.475694445 23 25 46.20 113.48 766.87 0.10
44667.476388890 23 26 46.13 113.52 766.57 0.10
44667.477083334 23 27 46.07 113.56 766.28 0.10
44667.477777779 23 28 46.00 113.60 765.98 0.10
44667.478472223 23 29 45.93 113.64 765.60 0.10
44667.479166668 23 30 45.86 113.68 765.23 0.10
44667.479861112 23 31 45.79 113.72 764.85 0.10
44667.480555556 23 32 45.72 113.76 764.46 0.10
44667.481250001 23 33 45.65 113.80 764.08 0.10
44667.481944445 23 34 45.58 113.84 763.69 0.10
44667.482638890 23 35 45.51 113.88 763.30 0.10
44667.483333334 23 36 45.44 113.92 762.90 0.10
44667.484027779 23 37 45.37 113.95 762.51 0.10
44667.484722223 23 38 45.29 113.99 762.11 0.10
44667.485416668 23 39 45.22 114.03 761.71 0.10
44667.486111112 23 40 45.15 114.07 761.30 0.10
44667.486805556 23 41 45.07 114.10 760.89 0.10
44667.487500001 23 42 45.00 114.14 760.49 0.10
44667.488194445 23 43 44.92 114.17 760.16 0.10
44667.488888890 23 44 44.85 114.21 759.83 0.10
44667.489583334 23 45 44.77 114.25 759.49 0.10
44667.490277779 23 46 44.70 114.28 759.16 0.10
44667.490972223 23 47 44.62 114.32 758.82 0.10
44667.491666668 23 48 44.54 114.35 758.48 0.10
44667.492361112 23 49 44.46 114.38 758.14 0.10
44667.493055556 23 50 44.39 114.42 757.80 0.10
44667.493750001 23 51 44.31 114.45 757.45 0.10
44667.494444445 23 52 44.23 114.48 757.11 0.10
44667.495138890 23 53 44.15 114.52 756.76 0.10
44667.495833334 23 54 44.07 114.55 756.41 0.10
44667.496527779 23 55 43.99 114.58 756.05 0.10
44667.497222223 23 56 43.91 114.61 755.60 0.09
44667.497916668 23 57 43.83 114.65 755.16 0.09
44667.498611112 23 58 43.75 114.68 754.71 0.09
44667.499305557 23 59 43.66 114.71 754.26 0.09
44667.500000001 00 00 43.58 114.74 753.81 0.09
44667.500694445 00 01 43.50 114.77 753.36 0.09
44667.501388890 00 02 43.42 114.80 752.90 0.09
44667.502083334 00 03 43.33 114.83 752.45 0.09
44667.502777779 00 04 43.25 114.86 751.99 0.09
44667.503472223 00 05 43.16 114.89 751.52 0.09
44667.504166668 00 06 43.08 114.92 751.06 0.09
44667.504861112 00 07 43.00 114.95 750.59 0.09
44667.505555557 00 08 42.91 114.98 750.13 0.09
44667.506250001 00 09 42.82 115.00 749.66 0.09
44667.506944445 00 10 42.74 115.03 749.18 0.09
44667.507638890 00 11 42.65 115.06 748.71 0.09
44667.508333334 00 12 42.57 115.09 748.23 0.09
44667.509027779 00 13 42.48 115.11 747.76 0.09
44667.509722223 00 14 42.39 115.14 747.28 0.09
44667.510416668 00 15 42.30 115.17 746.79 0.09
44667.511111112 00 16 42.21 115.19 746.31 0.09
44667.511805557 00 17 42.13 115.22 745.82 0.09
44667.512500001 00 18 42.04 115.24 745.34 0.09
44667.513194445 00 19 41.95 115.27 744.85 0.09
44667.513888890 00 20 41.86 115.30 744.36 0.09
44667.514583334 00 21 41.77 115.32 743.86 0.09
44667.515277779 00 22 41.68 115.34 743.37 0.09
44667.515972223 00 23 41.59 115.37 742.87 0.09
44667.516666668 00 24 41.50 115.39 742.37 0.09
44667.517361112 00 25 41.41 115.42 741.87 0.09
44667.518055557 00 26 41.31 115.44 741.37 0.09
44667.518750001 00 27 41.22 115.46 740.86 0.09
44667.519444445 00 28 41.13 115.49 740.36 0.09
44667.520138890 00 29 41.04 115.51 739.85 0.09
44667.520833334 00 30 40.94 115.53 739.28 0.09
44667.521527779 00 31 40.85 115.55 738.67 0.09
44667.522222223 00 32 40.76 115.58 738.05 0.09
44667.522916668 00 33 40.66 115.60 737.44 0.09
44667.523611112 00 34 40.57 115.62 736.82 0.09
44667.524305557 00 35 40.48 115.64 736.20 0.09
44667.525000001 00 36 40.38 115.66 735.57 0.09
44667.525694445 00 37 40.29 115.68 734.95 0.09
44667.526388890 00 38 40.19 115.70 734.32 0.09
44667.527083334 00 39 40.10 115.72 733.69 0.09
44667.527777779 00 40 40.00 115.74 733.06 0.09
44667.528472223 00 41 39.90 115.76 732.54 0.09
44667.529166668 00 42 39.81 115.78 732.01 0.09
44667.529861112 00 43 39.71 115.80 731.48 0.09
44667.530555557 00 44 39.61 115.82 730.95 0.09
44667.531250001 00 45 39.52 115.84 730.41 0.09
44667.531944446 00 46 39.42 115.86 729.88 0.09
44667.532638890 00 47 39.32 115.87 729.34 0.09
44667.533333334 00 48 39.22 115.89 728.80 0.09
44667.534027779 00 49 39.13 115.91 728.27 0.09
44667.534722223 00 50 39.03 115.93 727.73 0.09
44667.535416668 00 51 38.93 115.94 727.11 0.09
44667.536111112 00 52 38.83 115.96 726.46 0.09
44667.536805557 00 53 38.73 115.98 725.80 0.09
44667.537500001 00 54 38.63 116.00 725.15 0.09
44667.538194446 00 55 38.53 116.01 724.49 0.09
44667.538888890 00 56 38.43 116.03 723.83 0.09
44667.539583334 00 57 38.33 116.04 723.17 0.09
44667.540277779 00 58 38.23 116.06 722.51 0.09
44667.540972223 00 59 38.13 116.07 721.85 0.09
44667.541666668 01 00 38.03 116.09 721.19 0.09
44667.542361112 01 01 37.93 116.10 720.44 0.09
44667.543055557 01 02 37.83 116.12 719.66 0.09
44667.543750001 01 03 37.73 116.13 718.88 0.09
44667.544444446 01 04 37.62 116.15 718.10 0.09
44667.545138890 01 05 37.52 116.16 717.32 0.09
44667.545833334 01 06 37.42 116.18 716.53 0.09
44667.546527779 01 07 37.32 116.19 715.75 0.09
44667.547222223 01 08 37.22 116.20 714.96 0.09
44667.547916668 01 09 37.11 116.22 714.17 0.09
44667.548611112 01 10 37.01 116.23 713.38 0.09
44667.549305557 01 11 36.91 116.24 712.69 0.09
44667.550000001 01 12 36.80 116.25 712.01 0.09
44667.550694446 01 13 36.70 116.27 711.33 0.09
44667.551388890 01 14 36.60 116.28 710.64 0.09
44667.552083334 01 15 36.49 116.29 709.96 0.09
44667.552777779 01 16 36.39 116.30 709.27 0.09
44667.553472223 01 17 36.28 116.31 708.59 0.09
44667.554166668 01 18 36.18 116.32 707.90 0.09
44667.554861112 01 19 36.07 116.33 707.21 0.09
44667.555555557 01 20 35.97 116.35 706.48 0.09
44667.556250001 01 21 35.86 116.36 705.67 0.09
44667.556944446 01 22 35.76 116.37 704.87 0.09
44667.557638890 01 23 35.65 116.38 704.06 0.09
44667.558333334 01 24 35.55 116.39 703.24 0.09
44667.559027779 01 25 35.44 116.40 702.43 0.09
44667.559722223 01 26 35.34 116.41 701.62 0.09
44667.560416668 01 27 35.23 116.41 700.80 0.09
44667.561111112 01 28 35.12 116.42 699.99 0.09
44667.561805557 01 29 35.02 116.43 699.17 0.09
44667.562500001 01 30 34.91 116.44 698.25 0.09
44667.563194446 01 31 34.80 116.45 697.32 0.09
44667.563888890 01 32 34.70 116.46 696.38 0.09
44667.564583334 01 33 34.59 116.47 695.44 0.09
44667.565277779 01 34 34.48 116.47 694.50 0.09
44667.565972223 01 35 34.37 116.48 693.55 0.09
44667.566666668 01 36 34.27 116.49 692.61 0.09
44667.567361112 01 37 34.16 116.50 691.67 0.09
44667.568055557 01 38 34.05 116.50 690.72 0.09
44667.568750001 01 39 33.94 116.51 689.83 0.09
44667.569444446 01 40 33.84 116.52 689.00 0.09
44667.570138890 01 41 33.73 116.52 688.17 0.09
44667.570833335 01 42 33.62 116.53 687.34 0.09
44667.571527779 01 43 33.51 116.53 686.51 0.09
44667.572222223 01 44 33.40 116.54 685.67 0.09
44667.572916668 01 45 33.29 116.55 684.84 0.09
44667.573611112 01 46 33.19 116.55 684.00 0.09
44667.574305557 01 47 33.08 116.56 683.17 0.09
44667.575000001 01 48 32.97 116.56 682.26 0.09
44667.575694446 01 49 32.86 116.57 681.18 0.09
44667.576388890 01 50 32.75 116.57 680.10 0.09
44667.577083335 01 51 32.64 116.57 679.02 0.09
44667.577777779 01 52 32.53 116.58 677.94 0.09
44667.578472223 01 53 32.42 116.58 676.86 0.09
44667.579166668 01 54 32.31 116.59 675.77 0.09
44667.579861112 01 55 32.20 116.59 674.69 0.09
