# year, month, day, hour, min, alt, bl13, bl14, bl34, moon 
2023 05 04 18 42 52.11 156.32 96.02 120.11 83.49
2023 05 04 18 43 51.96 156.14 95.82 120.12 83.63
2023 05 04 18 44 51.81 155.97 95.62 120.12 83.76
2023 05 04 18 45 51.66 155.79 95.42 120.13 83.89
2023 05 04 18 46 51.50 155.62 95.22 120.13 84.03
2023 05 04 18 47 51.35 155.44 95.01 120.14 84.16
2023 05 04 18 48 51.20 155.26 94.81 120.15 84.29
2023 05 04 18 49 51.04 155.08 94.60 120.15 84.42
2023 05 04 18 50 50.89 154.90 94.40 120.16 84.55
2023 05 04 18 51 50.74 154.73 94.19 120.16 84.69
2023 05 04 18 52 50.58 154.55 93.98 120.16 84.82
2023 05 04 18 53 50.43 154.36 93.77 120.17 84.95
2023 05 04 18 54 50.27 154.18 93.56 120.17 85.08
2023 05 04 18 55 50.12 154.00 93.35 120.18 85.21
2023 05 04 18 56 49.96 153.82 93.14 120.18 85.34
2023 05 04 18 57 49.80 153.64 92.93 120.19 85.47
2023 05 04 18 58 49.65 153.45 92.71 120.19 85.59
2023 05 04 18 59 49.49 153.27 92.50 120.19 85.72
2023 05 04 19 00 49.33 153.08 92.28 120.20 85.85
2023 05 04 19 01 49.18 152.90 92.07 120.20 85.98
2023 05 04 19 02 49.02 152.71 91.85 120.20 86.11
2023 05 04 19 03 48.86 152.53 91.63 120.20 86.23
2023 05 04 19 04 48.70 152.34 91.41 120.21 86.36
2023 05 04 19 05 48.54 152.16 91.19 120.21 86.49
2023 05 04 19 06 48.38 151.97 90.97 120.21 86.61
2023 05 04 19 07 48.23 151.78 90.75 120.21 86.74
2023 05 04 19 08 48.07 151.59 90.53 120.22 86.87
2023 05 04 19 09 47.91 151.41 90.31 120.22 86.99
2023 05 04 19 10 47.75 151.22 90.08 120.22 87.12
2023 05 04 19 11 47.59 151.03 89.86 120.22 87.24
2023 05 04 19 12 47.43 150.84 89.63 120.22 87.36
2023 05 04 19 13 47.27 150.65 89.40 120.23 87.49
2023 05 04 19 14 47.11 150.46 89.18 120.23 87.61
2023 05 04 19 15 46.94 150.27 88.95 120.23 87.74
2023 05 04 19 16 46.78 150.08 88.72 120.23 87.86
2023 05 04 19 17 46.62 149.89 88.49 120.23 87.98
2023 05 04 19 18 46.46 149.70 88.26 120.23 88.10
2023 05 04 19 19 46.30 149.51 88.03 120.23 88.23
2023 05 04 19 20 46.14 149.31 87.79 120.23 88.35
2023 05 04 19 21 45.97 149.12 87.56 120.23 88.47
2023 05 04 19 22 45.81 148.93 87.32 120.24 88.59
2023 05 04 19 23 45.65 148.74 87.09 120.24 88.71
2023 05 04 19 24 45.49 148.55 86.85 120.24 88.83
2023 05 04 19 25 45.32 148.35 86.61 120.24 88.95
2023 05 04 19 26 45.16 148.16 86.38 120.24 89.07
2023 05 04 19 27 45.00 147.97 86.14 120.24 89.19
2023 05 04 19 28 44.83 147.78 85.90 120.24 89.31
2023 05 04 19 29 44.67 147.58 85.66 120.24 89.43
2023 05 04 19 30 44.51 147.39 85.41 120.24 89.55
2023 05 04 19 31 44.34 147.20 85.17 120.24 89.67
2023 05 04 19 32 44.18 147.00 84.93 120.24 89.79
2023 05 04 19 33 44.01 146.81 84.68 120.24 89.91
2023 05 04 19 34 43.85 146.62 84.44 120.24 90.03
2023 05 04 19 35 43.68 146.42 84.19 120.24 90.14
2023 05 04 19 36 43.52 146.23 83.95 120.24 90.26
2023 05 04 19 37 43.35 146.04 83.70 120.23 90.38
2023 05 04 19 38 43.19 145.84 83.45 120.23 90.50
2023 05 04 19 39 43.02 145.65 83.20 120.23 90.61
2023 05 04 19 40 42.86 145.46 82.95 120.23 90.73
2023 05 04 19 41 42.69 145.27 82.70 120.23 90.84
2023 05 04 19 42 42.53 145.07 82.45 120.23 90.96
2023 05 04 19 43 42.36 144.88 82.19 120.23 91.08
2023 05 04 19 44 42.20 144.69 81.94 120.23 91.19
2023 05 04 19 45 42.03 144.50 81.69 120.23 91.31
2023 05 04 19 46 41.86 144.30 81.43 120.23 91.42
2023 05 04 19 47 41.70 144.11 81.18 120.23 91.53
2023 05 04 19 48 41.53 143.92 80.92 120.23 91.65
2023 05 04 19 49 41.36 143.73 80.66 120.23 91.76
2023 05 04 19 50 41.20 143.54 80.40 120.23 91.88
2023 05 04 19 51 41.03 143.34 80.14 120.22 91.99
2023 05 04 19 52 40.86 143.15 79.88 120.22 92.10
2023 05 04 19 53 40.70 142.96 79.62 120.22 92.21
2023 05 04 19 54 40.53 142.77 79.36 120.22 92.33
2023 05 04 19 55 40.36 142.58 79.10 120.22 92.44
2023 05 04 19 56 40.20 142.39 78.84 120.22 92.55
2023 05 04 19 57 40.03 142.20 78.57 120.22 92.66
2023 05 04 19 58 39.86 142.01 78.31 120.22 92.77
2023 05 04 19 59 39.69 141.82 78.04 120.22 92.88
2023 05 04 20 00 39.53 141.64 77.78 120.21 93.00
2023 05 04 20 01 39.36 141.45 77.51 120.21 93.11
2023 05 04 20 02 39.19 141.26 77.24 120.21 93.22
2023 05 04 20 03 39.02 141.07 76.97 120.21 93.33
2023 05 04 20 04 38.85 140.89 76.70 120.21 93.44
2023 05 04 20 05 38.69 140.70 76.43 120.21 93.54
2023 05 04 20 06 38.52 140.51 76.16 120.21 93.65
2023 05 04 20 07 38.35 140.33 75.89 120.21 93.76
2023 05 04 20 08 38.18 140.14 75.62 120.21 93.87
2023 05 04 20 09 38.01 139.96 75.34 120.20 93.98
2023 05 04 20 10 37.84 139.77 75.07 120.20 94.09
2023 05 04 20 11 37.68 139.59 74.79 120.20 94.19
2023 05 04 20 12 37.51 139.41 74.52 120.20 94.30
2023 05 04 20 13 37.34 139.23 74.24 120.20 94.41
2023 05 04 20 14 37.17 139.05 73.96 120.20 94.51
2023 05 04 20 15 37.00 138.86 73.69 120.20 94.62
2023 05 04 20 16 36.83 138.68 73.41 120.20 94.72
2023 05 04 20 17 36.66 138.50 73.13 120.20 94.83
2023 05 04 20 18 36.49 138.33 72.85 120.20 94.93
2023 05 04 20 19 36.33 138.15 72.57 120.19 95.04
2023 05 04 20 20 36.16 137.97 72.29 120.19 95.14
2023 05 04 20 21 35.99 137.79 72.00 120.19 95.25
2023 05 04 20 22 35.82 137.62 71.72 120.19 95.35
2023 05 04 20 23 35.65 137.44 71.44 120.19 95.45
2023 05 04 20 24 35.48 137.27 71.15 120.19 95.55
2023 05 04 20 25 35.31 137.09 70.87 120.19 95.66
2023 05 04 20 26 35.14 136.92 70.58 120.19 95.76
2023 05 04 20 27 34.97 136.75 70.30 120.19 95.86
2023 05 04 20 28 34.80 136.58 70.01 120.19 95.96
2023 05 04 20 29 34.63 136.41 69.72 120.19 96.06
