# realtime, hour, min, alt, baseline, rate, SC
44670.425000001 22 12 32.69 69.70 506.07 0.76
44670.425694445 22 13 32.89 70.02 507.54 0.76
44670.426388890 22 14 33.09 70.34 508.85 0.75
44670.427083334 22 15 33.29 70.66 509.99 0.75
44670.427777778 22 16 33.49 70.98 511.13 0.75
44670.428472223 22 17 33.69 71.29 512.27 0.75
44670.429166667 22 18 33.89 71.61 513.41 0.75
44670.429861112 22 19 34.08 71.92 514.61 0.74
44670.430555556 22 20 34.28 72.24 515.92 0.74
44670.431250001 22 21 34.48 72.55 517.22 0.74
44670.431944445 22 22 34.68 72.86 518.52 0.74
44670.432638890 22 23 34.88 73.17 519.82 0.74
44670.433333334 22 24 35.08 73.48 521.06 0.73
44670.434027779 22 25 35.28 73.79 522.20 0.73
44670.434722223 22 26 35.48 74.10 523.34 0.73
44670.435416667 22 27 35.68 74.41 524.48 0.73
44670.436111112 22 28 35.88 74.72 525.62 0.73
44670.436805556 22 29 36.08 75.02 526.70 0.72
44670.437500001 22 30 36.28 75.33 527.68 0.72
44670.438194445 22 31 36.48 75.63 528.66 0.72
44670.438888890 22 32 36.68 75.93 529.64 0.72
44670.439583334 22 33 36.88 76.23 530.61 0.72
44670.440277779 22 34 37.08 76.54 531.65 0.72
44670.440972223 22 35 37.27 76.84 532.80 0.71
44670.441666667 22 36 37.47 77.13 533.94 0.71
44670.442361112 22 37 37.67 77.43 535.08 0.71
44670.443055556 22 38 37.87 77.73 536.22 0.71
44670.443750001 22 39 38.07 78.03 537.31 0.71
44670.444444445 22 40 38.27 78.32 538.29 0.70
44670.445138890 22 41 38.47 78.62 539.26 0.70
44670.445833334 22 42 38.67 78.91 540.24 0.70
44670.446527779 22 43 38.87 79.20 541.22 0.70
44670.447222223 22 44 39.07 79.49 542.14 0.70
44670.447916667 22 45 39.27 79.78 542.96 0.69
44670.448611112 22 46 39.47 80.07 543.78 0.69
44670.449305556 22 47 39.67 80.36 544.59 0.69
44670.450000001 22 48 39.87 80.65 545.41 0.69
44670.450694445 22 49 40.07 80.94 546.29 0.69
44670.451388890 22 50 40.27 81.22 547.27 0.68
44670.452083334 22 51 40.47 81.51 548.25 0.68
44670.452777779 22 52 40.67 81.79 549.23 0.68
44670.453472223 22 53 40.87 82.07 550.21 0.68
44670.454166667 22 54 41.07 82.36 551.13 0.68
44670.454861112 22 55 41.27 82.64 551.94 0.68
44670.455555556 22 56 41.47 82.92 552.76 0.67
44670.456250001 22 57 41.67 83.19 553.58 0.67
44670.456944445 22 58 41.87 83.47 554.39 0.67
44670.457638890 22 59 42.07 83.75 555.21 0.67
44670.458333334 23 00 42.27 84.03 556.03 0.67
44670.459027779 23 01 42.47 84.30 556.84 0.66
44670.459722223 23 02 42.67 84.57 557.66 0.66
44670.460416667 23 03 42.87 84.85 558.48 0.66
44670.461111112 23 04 43.07 85.12 559.29 0.66
44670.461805556 23 05 43.27 85.39 560.11 0.66
44670.462500001 23 06 43.47 85.66 560.93 0.66
44670.463194445 23 07 43.67 85.93 561.74 0.65
44670.463888890 23 08 43.87 86.20 562.56 0.65
44670.464583334 23 09 44.07 86.46 563.32 0.65
44670.465277779 23 10 44.27 86.73 563.97 0.65
44670.465972223 23 11 44.47 86.99 564.62 0.65
44670.466666668 23 12 44.67 87.26 565.28 0.64
44670.467361112 23 13 44.87 87.52 565.93 0.64
44670.468055556 23 14 45.07 87.78 566.63 0.64
44670.468750001 23 15 45.27 88.04 567.45 0.64
44670.469444445 23 16 45.46 88.30 568.27 0.64
44670.470138890 23 17 45.66 88.56 569.08 0.64
44670.470833334 23 18 45.86 88.82 569.90 0.63
44670.471527779 23 19 46.06 89.07 570.66 0.63
44670.472222223 23 20 46.26 89.33 571.31 0.63
44670.472916668 23 21 46.46 89.58 571.96 0.63
44670.473611112 23 22 46.66 89.83 572.61 0.63
44670.474305556 23 23 46.86 90.09 573.26 0.63
44670.475000001 23 24 47.06 90.34 573.91 0.62
44670.475694445 23 25 47.26 90.59 574.57 0.62
44670.476388890 23 26 47.46 90.84 575.22 0.62
44670.477083334 23 27 47.66 91.08 575.87 0.62
44670.477777779 23 28 47.86 91.33 576.52 0.62
44670.478472223 23 29 48.05 91.58 577.17 0.61
44670.479166668 23 30 48.25 91.82 577.82 0.61
44670.479861112 23 31 48.45 92.06 578.47 0.61
44670.480555556 23 32 48.65 92.31 579.12 0.61
