# year, month, day, hour, min, alt, bl13, bl14, bl34, moon 
2023 05 07 18 42 39.57 132.41 119.42 77.63 30.03
2023 05 07 18 43 39.75 132.65 119.43 77.91 30.02
2023 05 07 18 44 39.94 132.89 119.43 78.20 30.02
2023 05 07 18 45 40.12 133.13 119.44 78.48 30.01
2023 05 07 18 46 40.31 133.37 119.45 78.76 30.01
2023 05 07 18 47 40.49 133.61 119.46 79.04 30.00
2023 05 07 18 48 40.68 133.85 119.46 79.32 30.00
2023 05 07 18 49 40.86 134.10 119.47 79.60 29.99
2023 05 07 18 50 41.05 134.34 119.48 79.88 29.99
2023 05 07 18 51 41.23 134.58 119.49 80.15 29.98
2023 05 07 18 52 41.42 134.83 119.50 80.43 29.98
2023 05 07 18 53 41.60 135.07 119.50 80.70 29.98
2023 05 07 18 54 41.79 135.31 119.51 80.98 29.97
2023 05 07 18 55 41.97 135.56 119.52 81.25 29.97
2023 05 07 18 56 42.16 135.80 119.53 81.52 29.97
2023 05 07 18 57 42.34 136.05 119.54 81.79 29.96
2023 05 07 18 58 42.52 136.29 119.55 82.06 29.96
2023 05 07 18 59 42.71 136.54 119.56 82.33 29.96
2023 05 07 19 00 42.89 136.78 119.57 82.60 29.96
2023 05 07 19 01 43.08 137.03 119.58 82.87 29.95
2023 05 07 19 02 43.26 137.27 119.58 83.13 29.95
2023 05 07 19 03 43.45 137.52 119.59 83.40 29.95
2023 05 07 19 04 43.63 137.77 119.60 83.66 29.95
2023 05 07 19 05 43.81 138.01 119.61 83.93 29.95
2023 05 07 19 06 44.00 138.26 119.62 84.19 29.95
2023 05 07 19 07 44.18 138.50 119.63 84.45 29.95
2023 05 07 19 08 44.37 138.75 119.64 84.71 29.95
2023 05 07 19 09 44.55 139.00 119.65 84.97 29.95
2023 05 07 19 10 44.73 139.24 119.66 85.23 29.95
2023 05 07 19 11 44.92 139.49 119.67 85.49 29.96
2023 05 07 19 12 45.10 139.73 119.68 85.74 29.96
2023 05 07 19 13 45.28 139.98 119.69 86.00 29.96
2023 05 07 19 14 45.47 140.23 119.70 86.25 29.96
2023 05 07 19 15 45.65 140.47 119.71 86.51 29.97
2023 05 07 19 16 45.83 140.72 119.72 86.76 29.97
2023 05 07 19 17 46.01 140.96 119.73 87.01 29.97
2023 05 07 19 18 46.20 141.21 119.74 87.26 29.98
2023 05 07 19 19 46.38 141.46 119.75 87.51 29.98
2023 05 07 19 20 46.56 141.70 119.76 87.76 29.99
2023 05 07 19 21 46.74 141.95 119.77 88.01 30.00
2023 05 07 19 22 46.93 142.19 119.78 88.26 30.00
2023 05 07 19 23 47.11 142.44 119.79 88.50 30.01
2023 05 07 19 24 47.29 142.68 119.80 88.75 30.02
2023 05 07 19 25 47.47 142.92 119.81 88.99 30.03
2023 05 07 19 26 47.65 143.17 119.82 89.24 30.03
2023 05 07 19 27 47.84 143.41 119.83 89.48 30.04
2023 05 07 19 28 48.02 143.65 119.85 89.72 30.05
2023 05 07 19 29 48.20 143.90 119.86 89.96 30.06
2023 05 07 19 30 48.38 144.14 119.87 90.20 30.08
2023 05 07 19 31 48.56 144.38 119.88 90.44 30.09
2023 05 07 19 32 48.74 144.62 119.89 90.67 30.10
2023 05 07 19 33 48.92 144.86 119.90 90.91 30.11
2023 05 07 19 34 49.10 145.11 119.91 91.14 30.13
2023 05 07 19 35 49.28 145.35 119.92 91.38 30.14
2023 05 07 19 36 49.46 145.59 119.93 91.61 30.16
2023 05 07 19 37 49.64 145.83 119.94 91.84 30.17
2023 05 07 19 38 49.82 146.06 119.95 92.08 30.19
2023 05 07 19 39 50.00 146.30 119.96 92.31 30.21
2023 05 07 19 40 50.18 146.54 119.97 92.53 30.23
2023 05 07 19 41 50.36 146.78 119.98 92.76 30.25
2023 05 07 19 42 50.54 147.02 119.99 92.99 30.27
2023 05 07 19 43 50.72 147.25 120.00 93.22 30.29
2023 05 07 19 44 50.90 147.49 120.01 93.44 30.31
2023 05 07 19 45 51.08 147.72 120.02 93.67 30.33
2023 05 07 19 46 51.25 147.96 120.03 93.89 30.35
2023 05 07 19 47 51.43 148.19 120.04 94.11 30.38
2023 05 07 19 48 51.61 148.42 120.05 94.33 30.40
2023 05 07 19 49 51.79 148.66 120.06 94.55 30.43
2023 05 07 19 50 51.96 148.89 120.07 94.77 30.46
2023 05 07 19 51 52.14 149.12 120.08 94.99 30.48
2023 05 07 19 52 52.32 149.35 120.09 95.21 30.51
2023 05 07 19 53 52.50 149.58 120.10 95.42 30.54
2023 05 07 19 54 52.67 149.81 120.11 95.64 30.58
2023 05 07 19 55 52.85 150.04 120.12 95.85 30.61
2023 05 07 19 56 53.02 150.27 120.12 96.06 30.64
2023 05 07 19 57 53.20 150.49 120.13 96.28 30.68
2023 05 07 19 58 53.38 150.72 120.14 96.49 30.71
2023 05 07 19 59 53.55 150.95 120.15 96.70 30.75
2023 05 07 20 00 53.73 151.17 120.16 96.91 30.79
2023 05 07 20 01 53.90 151.39 120.17 97.11 30.83
2023 05 07 20 02 54.07 151.62 120.18 97.32 30.87
2023 05 07 20 03 54.25 151.84 120.18 97.53 30.91
2023 05 07 20 04 54.42 152.06 120.19 97.73 30.95
2023 05 07 20 05 54.60 152.28 120.20 97.93 31.00
2023 05 07 20 06 54.77 152.50 120.21 98.14 31.04
2023 05 07 20 07 54.94 152.72 120.22 98.34 31.09
2023 05 07 20 08 55.11 152.94 120.22 98.54 31.14
2023 05 07 20 09 55.29 153.15 120.23 98.74 31.19
2023 05 07 20 10 55.46 153.37 120.24 98.94 31.24
2023 05 07 20 11 55.63 153.58 120.24 99.14 31.30
2023 05 07 20 12 55.80 153.80 120.25 99.33 31.35
2023 05 07 20 13 55.97 154.01 120.26 99.53 31.41
2023 05 07 20 14 56.14 154.22 120.26 99.72 31.47
2023 05 07 20 15 56.31 154.43 120.27 99.92 31.53
2023 05 07 20 16 56.48 154.64 120.28 100.11 31.59
2023 05 07 20 17 56.65 154.85 120.28 100.30 31.65
2023 05 07 20 18 56.82 155.06 120.29 100.49 31.72
2023 05 07 20 19 56.99 155.27 120.29 100.68 31.79
2023 05 07 20 20 57.16 155.47 120.30 100.87 31.85
2023 05 07 20 21 57.33 155.68 120.30 101.06 31.93
2023 05 07 20 22 57.49 155.88 120.31 101.24 32.00
2023 05 07 20 23 57.66 156.08 120.31 101.43 32.07
2023 05 07 20 24 57.83 156.28 120.32 101.61 32.15
2023 05 07 20 25 57.99 156.48 120.32 101.79 32.23
2023 05 07 20 26 58.16 156.68 120.32 101.98 32.31
2023 05 07 20 27 58.32 156.88 120.33 102.16 32.39
2023 05 07 20 28 58.49 157.08 120.33 102.34 32.48
2023 05 07 20 29 58.65 157.27 120.33 102.52 32.56
2023 05 07 20 30 58.82 157.47 120.34 102.70 32.65
2023 05 07 20 31 58.98 157.66 120.34 102.87 32.74
2023 05 07 20 32 59.14 157.85 120.34 103.05 32.84
2023 05 07 20 33 59.31 158.05 120.34 103.22 32.94
2023 05 07 20 34 59.47 158.23 120.35 103.40 33.03
2023 05 07 20 35 59.63 158.42 120.35 103.57 33.13
2023 05 07 20 36 59.79 158.61 120.35 103.74 33.24
2023 05 07 20 37 59.95 158.80 120.35 103.91 33.34
2023 05 07 20 38 60.11 158.98 120.35 104.08 33.45
2023 05 07 20 39 60.27 159.17 120.35 104.25 33.56
2023 05 07 20 40 60.43 159.35 120.35 104.42 33.68
2023 05 07 20 41 60.59 159.53 120.35 104.59 33.80
2023 05 07 20 42 60.75 159.71 120.35 104.75 33.92
2023 05 07 20 43 60.90 159.89 120.35 104.92 34.04
2023 05 07 20 44 61.06 160.06 120.35 105.08 34.16
2023 05 07 20 45 61.21 160.24 120.34 105.25 34.29
2023 05 07 20 46 61.37 160.41 120.34 105.41 34.42
2023 05 07 20 47 61.52 160.59 120.34 105.57 34.56
2023 05 07 20 48 61.68 160.76 120.34 105.73 34.69
2023 05 07 20 49 61.83 160.93 120.33 105.89 34.83
2023 05 07 20 50 61.98 161.10 120.33 106.05 34.98
2023 05 07 20 51 62.14 161.27 120.33 106.20 35.12
2023 05 07 20 52 62.29 161.43 120.32 106.36 35.27
2023 05 07 20 53 62.44 161.60 120.32 106.51 35.43
2023 05 07 20 54 62.59 161.76 120.31 106.67 35.58
2023 05 07 20 55 62.74 161.92 120.31 106.82 35.74
2023 05 07 20 56 62.89 162.09 120.30 106.97 35.90
2023 05 07 20 57 63.03 162.24 120.30 107.12 36.07
2023 05 07 20 58 63.18 162.40 120.29 107.27 36.24
2023 05 07 20 59 63.33 162.56 120.28 107.42 36.42
2023 05 07 21 00 63.47 162.71 120.28 107.57 36.59
2023 05 07 21 01 63.62 162.87 120.27 107.72 36.77
2023 05 07 21 02 63.76 163.02 120.26 107.86 36.96
2023 05 07 21 03 63.90 163.17 120.25 108.01 37.15
2023 05 07 21 04 64.04 163.32 120.24 108.15 37.34
2023 05 07 21 05 64.18 163.47 120.23 108.29 37.54
2023 05 07 21 06 64.32 163.62 120.22 108.43 37.74
2023 05 07 21 07 64.46 163.76 120.21 108.58 37.94
2023 05 07 21 08 64.60 163.90 120.20 108.71 38.15
2023 05 07 21 09 64.74 164.05 120.19 108.85 38.36
2023 05 07 21 10 64.88 164.19 120.18 108.99 38.58
2023 05 07 21 11 65.01 164.32 120.17 109.13 38.80
2023 05 07 21 12 65.15 164.46 120.16 109.26 39.03
2023 05 07 21 13 65.28 164.60 120.14 109.40 39.26
2023 05 07 21 14 65.41 164.73 120.13 109.53 39.49
2023 05 07 21 15 65.54 164.86 120.12 109.67 39.73
2023 05 07 21 16 65.67 165.00 120.10 109.80 39.97
2023 05 07 21 17 65.80 165.13 120.09 109.93 40.22
2023 05 07 21 18 65.93 165.25 120.07 110.06 40.47
2023 05 07 21 19 66.06 165.38 120.06 110.19 40.72
2023 05 07 21 20 66.18 165.50 120.04 110.32 40.99
2023 05 07 21 21 66.31 165.63 120.02 110.44 41.25
2023 05 07 21 22 66.43 165.75 120.01 110.57 41.52
2023 05 07 21 23 66.56 165.87 119.99 110.69 41.80
2023 05 07 21 24 66.68 165.99 119.97 110.82 42.07
2023 05 07 21 25 66.80 166.11 119.95 110.94 42.36
2023 05 07 21 26 66.92 166.22 119.93 111.06 42.65
2023 05 07 21 27 67.03 166.33 119.91 111.18 42.94
2023 05 07 21 28 67.15 166.45 119.89 111.30 43.24
2023 05 07 21 29 67.27 166.56 119.87 111.42 43.54
2023 05 07 21 30 67.38 166.67 119.85 111.54 43.85
2023 05 07 21 31 67.49 166.77 119.83 111.66 44.17
2023 05 07 21 32 67.60 166.88 119.80 111.78 44.48
2023 05 07 21 33 67.71 166.98 119.78 111.89 44.81
2023 05 07 21 34 67.82 167.09 119.76 112.01 45.14
2023 05 07 21 35 67.93 167.19 119.73 112.12 45.47
2023 05 07 21 36 68.03 167.28 119.71 112.23 45.81
2023 05 07 21 37 68.14 167.38 119.68 112.34 46.15
2023 05 07 21 38 68.24 167.48 119.66 112.46 46.50
2023 05 07 21 39 68.34 167.57 119.63 112.56 46.85
2023 05 07 21 40 68.44 167.66 119.60 112.67 47.21
2023 05 07 21 41 68.54 167.75 119.57 112.78 47.57
