# realtime, hour, min, alt, baseline, rate, SC
44673.439583334 22 33 20.41 62.59 215.57 0.68
44673.440277779 22 34 20.63 62.92 217.13 0.67
44673.440972223 22 35 20.84 63.24 218.70 0.67
44673.441666667 22 36 21.06 63.57 220.26 0.67
44673.442361112 22 37 21.27 63.89 221.83 0.67
44673.443055556 22 38 21.49 64.22 223.39 0.66
44673.443750001 22 39 21.71 64.54 224.96 0.66
44673.444444445 22 40 21.92 64.87 226.53 0.66
44673.445138890 22 41 22.14 65.19 227.97 0.65
44673.445833334 22 42 22.35 65.51 229.34 0.65
44673.446527779 22 43 22.57 65.83 230.71 0.65
44673.447222223 22 44 22.79 66.16 232.09 0.65
44673.447916667 22 45 23.00 66.48 233.46 0.64
44673.448611112 22 46 23.22 66.80 234.83 0.64
44673.449305556 22 47 23.44 67.12 236.21 0.64
44673.450000001 22 48 23.65 67.44 237.59 0.63
44673.450694445 22 49 23.87 67.76 238.96 0.63
44673.451388890 22 50 24.09 68.08 240.30 0.63
44673.452083334 22 51 24.30 68.40 241.58 0.63
44673.452777779 22 52 24.52 68.72 242.86 0.62
44673.453472223 22 53 24.74 69.04 244.14 0.62
44673.454166667 22 54 24.96 69.36 245.42 0.62
44673.454861112 22 55 25.17 69.68 246.62 0.61
44673.455555556 22 56 25.39 70.00 247.80 0.61
44673.456250001 22 57 25.61 70.31 248.99 0.61
44673.456944445 22 58 25.83 70.63 250.17 0.61
44673.457638890 22 59 26.04 70.95 251.33 0.60
44673.458333334 23 00 26.26 71.26 252.42 0.60
44673.459027779 23 01 26.48 71.58 253.51 0.60
44673.459722223 23 02 26.70 71.89 254.59 0.59
44673.460416667 23 03 26.92 72.20 255.68 0.59
44673.461111112 23 04 27.13 72.52 256.77 0.59
44673.461805556 23 05 27.35 72.83 257.85 0.59
44673.462500001 23 06 27.57 73.14 258.94 0.58
44673.463194445 23 07 27.79 73.45 260.03 0.58
44673.463888890 23 08 28.01 73.76 261.12 0.58
44673.464583334 23 09 28.23 74.07 262.11 0.58
44673.465277779 23 10 28.44 74.38 263.10 0.57
44673.465972223 23 11 28.66 74.69 264.09 0.57
44673.466666668 23 12 28.88 75.00 265.08 0.57
44673.467361112 23 13 29.10 75.31 266.07 0.56
44673.468055556 23 14 29.32 75.62 267.07 0.56
44673.468750001 23 15 29.54 75.92 268.06 0.56
44673.469444445 23 16 29.76 76.23 269.05 0.56
44673.470138890 23 17 29.98 76.53 270.04 0.55
44673.470833334 23 18 30.20 76.84 270.95 0.55
44673.471527779 23 19 30.41 77.14 271.84 0.55
44673.472222223 23 20 30.63 77.45 272.74 0.54
44673.472916668 23 21 30.85 77.75 273.63 0.54
44673.473611112 23 22 31.07 78.05 274.50 0.54
44673.474305556 23 23 31.29 78.35 275.29 0.54
44673.475000001 23 24 31.51 78.65 276.09 0.53
44673.475694445 23 25 31.73 78.95 276.88 0.53
44673.476388890 23 26 31.95 79.25 277.68 0.53
44673.477083334 23 27 32.17 79.55 278.55 0.53
44673.477777779 23 28 32.39 79.84 279.45 0.52
44673.478472223 23 29 32.61 80.14 280.35 0.52
44673.479166668 23 30 32.83 80.43 281.25 0.52
44673.479861112 23 31 33.05 80.73 282.10 0.52
44673.480555556 23 32 33.27 81.02 282.80 0.51
44673.481250001 23 33 33.49 81.32 283.50 0.51
44673.481944445 23 34 33.71 81.61 284.19 0.51
44673.482638890 23 35 33.93 81.90 284.89 0.50
44673.483333334 23 36 34.15 82.19 285.66 0.50
44673.484027779 23 37 34.37 82.48 286.46 0.50
44673.484722223 23 38 34.59 82.77 287.26 0.50
44673.485416668 23 39 34.81 83.06 288.06 0.49
44673.486111112 23 40 35.03 83.34 288.84 0.49
44673.486805556 23 41 35.25 83.63 289.54 0.49
44673.487500001 23 42 35.48 83.92 290.25 0.49
44673.488194445 23 43 35.70 84.20 290.95 0.48
44673.488888890 23 44 35.92 84.48 291.65 0.48
44673.489583334 23 45 36.14 84.77 292.29 0.48
44673.490277779 23 46 36.36 85.05 292.89 0.48
44673.490972223 23 47 36.58 85.33 293.49 0.47
44673.491666668 23 48 36.80 85.61 294.09 0.47
44673.492361112 23 49 37.02 85.89 294.70 0.47
44673.493055556 23 50 37.24 86.17 295.40 0.47
44673.493750001 23 51 37.46 86.44 296.10 0.46
44673.494444445 23 52 37.69 86.72 296.81 0.46
44673.495138890 23 53 37.91 87.00 297.51 0.46
44673.495833334 23 54 38.13 87.27 298.15 0.46
44673.496527779 23 55 38.35 87.54 298.76 0.45
44673.497222223 23 56 38.57 87.82 299.36 0.45
44673.497916668 23 57 38.79 88.09 299.96 0.45
44673.498611112 23 58 39.01 88.36 300.56 0.45
44673.499305557 23 59 39.24 88.63 301.06 0.44
44673.500000001 00 00 39.46 88.90 301.56 0.44
44673.500694445 00 01 39.68 89.16 302.06 0.44
44673.501388890 00 02 39.90 89.43 302.57 0.44
44673.502083334 00 03 40.12 89.70 303.13 0.44
44673.502777779 00 04 40.35 89.96 303.73 0.43
44673.503472223 00 05 40.57 90.23 304.33 0.43
44673.504166668 00 06 40.79 90.49 304.94 0.43
44673.504861112 00 07 41.01 90.75 305.54 0.43
44673.505555557 00 08 41.23 91.01 306.04 0.42
44673.506250001 00 09 41.46 91.27 306.54 0.42
44673.506944445 00 10 41.68 91.53 307.05 0.42
44673.507638890 00 11 41.90 91.79 307.55 0.42
44673.508333334 00 12 42.12 92.04 308.05 0.42
44673.509027779 00 13 42.35 92.30 308.56 0.41
44673.509722223 00 14 42.57 92.55 309.06 0.41
44673.510416668 00 15 42.79 92.81 309.57 0.41
44673.511111112 00 16 43.01 93.06 310.07 0.41
44673.511805557 00 17 43.24 93.31 310.58 0.40
44673.512500001 00 18 43.46 93.56 311.08 0.40
44673.513194445 00 19 43.68 93.81 311.59 0.40
44673.513888890 00 20 43.90 94.06 312.09 0.40
44673.514583334 00 21 44.13 94.31 312.54 0.40
44673.515277779 00 22 44.35 94.55 312.94 0.39
44673.515972223 00 23 44.57 94.80 313.35 0.39
44673.516666668 00 24 44.80 95.04 313.75 0.39
44673.517361112 00 25 45.02 95.29 314.16 0.39
44673.518055557 00 26 45.24 95.53 314.67 0.39
44673.518750001 00 27 45.46 95.77 315.17 0.38
44673.519444445 00 28 45.69 96.01 315.68 0.38
44673.520138890 00 29 45.91 96.25 316.18 0.38
44673.520833334 00 30 46.13 96.48 316.63 0.38
44673.521527779 00 31 46.36 96.72 317.03 0.38
44673.522222223 00 32 46.58 96.95 317.44 0.37
44673.522916668 00 33 46.80 97.19 317.84 0.37
44673.523611112 00 34 47.03 97.42 318.25 0.37
44673.524305557 00 35 47.25 97.65 318.65 0.37
44673.525000001 00 36 47.47 97.88 319.06 0.37
44673.525694445 00 37 47.70 98.11 319.46 0.36
44673.526388890 00 38 47.92 98.34 319.87 0.36
44673.527083334 00 39 48.14 98.57 320.27 0.36
44673.527777779 00 40 48.37 98.80 320.68 0.36
44673.528472223 00 41 48.59 99.02 321.08 0.36
44673.529166668 00 42 48.81 99.24 321.49 0.35
44673.529861112 00 43 49.04 99.47 321.88 0.35
44673.530555557 00 44 49.26 99.69 322.18 0.35
44673.531250001 00 45 49.48 99.91 322.49 0.35
44673.531944446 00 46 49.71 100.13 322.79 0.35
44673.532638890 00 47 49.93 100.35 323.09 0.35
44673.533333334 00 48 50.16 100.56 323.47 0.34
44673.534027779 00 49 50.38 100.78 323.88 0.34
44673.534722223 00 50 50.60 101.00 324.28 0.34
44673.535416668 00 51 50.83 101.21 324.69 0.34
44673.536111112 00 52 51.05 101.42 325.07 0.34
44673.536805557 00 53 51.28 101.63 325.37 0.34
44673.537500001 00 54 51.50 101.84 325.68 0.33
44673.538194446 00 55 51.72 102.05 325.98 0.33
44673.538888890 00 56 51.95 102.26 326.29 0.33
44673.539583334 00 57 52.17 102.47 326.59 0.33
44673.540277779 00 58 52.40 102.67 326.90 0.33
44673.540972223 00 59 52.62 102.87 327.20 0.33
44673.541666668 01 00 52.84 103.08 327.51 0.32
44673.542361112 01 01 53.07 103.28 327.81 0.32
44673.543055557 01 02 53.29 103.48 328.12 0.32
44673.543750001 01 03 53.52 103.68 328.42 0.32
44673.544444446 01 04 53.74 103.88 328.73 0.32
44673.545138890 01 05 53.96 104.07 329.03 0.32
44673.545833334 01 06 54.19 104.27 329.34 0.31
44673.546527779 01 07 54.41 104.47 329.64 0.31
44673.547222223 01 08 54.64 104.66 329.95 0.31
44673.547916668 01 09 54.86 104.85 330.25 0.31
44673.548611112 01 10 55.09 105.04 330.56 0.31
44673.549305557 01 11 55.31 105.23 330.86 0.31
44673.550000001 01 12 55.54 105.42 331.17 0.31
44673.550694446 01 13 55.76 105.61 331.47 0.30
44673.551388890 01 14 55.98 105.79 331.78 0.30
44673.552083334 01 15 56.21 105.98 331.99 0.30
44673.552777779 01 16 56.43 106.16 332.19 0.30
44673.553472223 01 17 56.66 106.35 332.40 0.30
44673.554166668 01 18 56.88 106.53 332.60 0.30
44673.554861112 01 19 57.11 106.71 332.85 0.30
44673.555555557 01 20 57.33 106.89 333.16 0.29
44673.556250001 01 21 57.56 107.06 333.46 0.29
44673.556944446 01 22 57.78 107.24 333.77 0.29
44673.557638890 01 23 58.01 107.42 334.07 0.29
44673.558333334 01 24 58.23 107.59 334.27 0.29
44673.559027779 01 25 58.45 107.76 334.48 0.29
44673.559722223 01 26 58.68 107.93 334.68 0.29
44673.560416668 01 27 58.90 108.10 334.88 0.29
44673.561111112 01 28 59.13 108.27 335.15 0.28
44673.561805557 01 29 59.35 108.44 335.45 0.28
44673.562500001 01 30 59.58 108.61 335.76 0.28
44673.563194446 01 31 59.80 108.77 336.06 0.28
44673.563888890 01 32 60.03 108.94 336.36 0.28
44673.564583334 01 33 60.25 109.10 336.56 0.28
44673.565277779 01 34 60.48 109.26 336.76 0.28
44673.565972223 01 35 60.70 109.42 336.97 0.28
44673.566666668 01 36 60.93 109.58 337.17 0.27
44673.567361112 01 37 61.15 109.74 337.38 0.27
44673.568055557 01 38 61.38 109.90 337.58 0.27
44673.568750001 01 39 61.60 110.05 337.78 0.27
44673.569444446 01 40 61.83 110.21 337.99 0.27
44673.570138890 01 41 62.05 110.36 338.19 0.27
44673.570833335 01 42 62.28 110.51 338.39 0.27
44673.571527779 01 43 62.50 110.66 338.60 0.27
44673.572222223 01 44 62.73 110.81 338.80 0.27
44673.572916668 01 45 62.95 110.96 339.01 0.26
44673.573611112 01 46 63.18 111.11 339.21 0.26
44673.574305557 01 47 63.40 111.25 339.41 0.26
44673.575000001 01 48 63.63 111.40 339.62 0.26
44673.575694446 01 49 63.85 111.54 339.82 0.26
44673.576388890 01 50 64.07 111.68 339.99 0.26
44673.577083335 01 51 64.30 111.82 340.09 0.26
44673.577777779 01 52 64.52 111.96 340.20 0.26
44673.578472223 01 53 64.75 112.10 340.30 0.26
44673.579166668 01 54 64.97 112.24 340.40 0.25
44673.579861112 01 55 65.20 112.38 340.59 0.25
44673.580555557 01 56 65.42 112.51 340.80 0.25
44673.581250001 01 57 65.65 112.64 341.00 0.25
44673.581944446 01 58 65.87 112.78 341.20 0.25
44673.582638890 01 59 66.10 112.91 341.41 0.25
44673.583333335 02 00 66.32 113.04 341.61 0.25
44673.584027779 02 01 66.55 113.17 341.81 0.25
44673.584722223 02 02 66.77 113.29 342.02 0.25
44673.585416668 02 03 67.00 113.42 342.22 0.25
44673.586111112 02 04 67.22 113.54 342.32 0.25
44673.586805557 02 05 67.45 113.67 342.43 0.24
44673.587500001 02 06 67.67 113.79 342.53 0.24
44673.588194446 02 07 67.90 113.91 342.63 0.24
44673.588888890 02 08 68.12 114.03 342.79 0.24
44673.589583335 02 09 68.35 114.15 342.99 0.24
44673.590277779 02 10 68.57 114.27 343.19 0.24
44673.590972223 02 11 68.79 114.38 343.40 0.24
44673.591666668 02 12 69.02 114.50 343.59 0.24
44673.592361112 02 13 69.24 114.61 343.69 0.24
44673.593055557 02 14 69.47 114.73 343.80 0.24
44673.593750001 02 15 69.69 114.84 343.90 0.24
44673.594444446 02 16 69.92 114.95 344.00 0.24
44673.595138890 02 17 70.14 115.06 344.10 0.24
44673.595833335 02 18 70.37 115.16 344.20 0.23
44673.596527779 02 19 70.59 115.27 344.30 0.23
44673.597222223 02 20 70.81 115.38 344.41 0.23
44673.597916668 02 21 71.04 115.48 344.52 0.23
44673.598611112 02 22 71.26 115.58 344.73 0.23
44673.599305557 02 23 71.49 115.69 344.93 0.23
44673.600000001 02 24 71.71 115.79 345.13 0.23
44673.600694446 02 25 71.93 115.89 345.34 0.23
44673.601388890 02 26 72.16 115.98 345.47 0.23
44673.602083335 02 27 72.38 116.08 345.57 0.23
44673.602777779 02 28 72.61 116.18 345.67 0.23
44673.603472224 02 29 72.83 116.27 345.77 0.23
44673.604166668 02 30 73.05 116.37 345.87 0.23
44673.604861112 02 31 73.28 116.46 345.98 0.23
44673.605555557 02 32 73.50 116.55 346.08 0.23
44673.606250001 02 33 73.72 116.64 346.18 0.22
44673.606944446 02 34 73.95 116.73 346.28 0.22
44673.607638890 02 35 74.17 116.81 346.38 0.22
44673.608333335 02 36 74.39 116.90 346.48 0.22
44673.609027779 02 37 74.62 116.99 346.58 0.22
44673.609722224 02 38 74.84 117.07 346.68 0.22
44673.610416668 02 39 75.06 117.15 346.78 0.22
44673.611111112 02 40 75.28 117.23 346.89 0.22
44673.611805557 02 41 75.51 117.31 346.99 0.22
44673.612500001 02 42 75.73 117.39 347.09 0.22
44673.613194446 02 43 75.95 117.47 347.19 0.22
44673.613888890 02 44 76.17 117.55 347.29 0.22
44673.614583335 02 45 76.39 117.62 347.39 0.22
44673.615277779 02 46 76.62 117.70 347.49 0.22
44673.615972224 02 47 76.84 117.77 347.59 0.22
44673.616666668 02 48 77.06 117.85 347.66 0.22
44673.617361112 02 49 77.28 117.92 347.66 0.22
44673.618055557 02 50 77.50 117.99 347.66 0.22
44673.618750001 02 51 77.72 118.06 347.66 0.22
44673.619444446 02 52 77.94 118.12 347.66 0.21
44673.620138890 02 53 78.16 118.19 347.74 0.21
44673.620833335 02 54 78.38 118.25 347.84 0.21
44673.621527779 02 55 78.60 118.32 347.94 0.21
44673.622222224 02 56 78.82 118.38 348.04 0.21
44673.622916668 02 57 79.04 118.44 348.14 0.21
44673.623611112 02 58 79.26 118.51 348.23 0.21
44673.624305557 02 59 79.48 118.57 348.33 0.21
44673.625000001 03 00 79.70 118.62 348.43 0.21
44673.625694446 03 01 79.91 118.68 348.53 0.21
44673.626388890 03 02 80.13 118.74 348.57 0.21
44673.627083335 03 03 80.35 118.79 348.57 0.21
44673.627777779 03 04 80.56 118.85 348.57 0.21
44673.628472224 03 05 80.78 118.90 348.57 0.21
44673.629166668 03 06 80.99 118.95 348.57 0.21
44673.629861112 03 07 81.21 119.00 348.66 0.21
44673.630555557 03 08 81.42 119.05 348.76 0.21
44673.631250001 03 09 81.64 119.10 348.86 0.21
44673.631944446 03 10 81.85 119.15 348.95 0.21
44673.632638890 03 11 82.06 119.20 349.02 0.21
44673.633333335 03 12 82.27 119.24 349.02 0.21
44673.634027779 03 13 82.48 119.29 349.02 0.21
44673.634722224 03 14 82.69 119.33 349.02 0.21
44673.635416668 03 15 82.90 119.37 349.02 0.21
44673.636111113 03 16 83.10 119.41 349.07 0.21
44673.636805557 03 17 83.31 119.45 349.16 0.21
44673.637500001 03 18 83.51 119.49 349.25 0.21
44673.638194446 03 19 83.71 119.53 349.35 0.21
44673.638888890 03 20 83.91 119.57 349.44 0.21
44673.639583335 03 21 84.11 119.60 349.48 0.21
44673.640277779 03 22 84.30 119.64 349.48 0.20
44673.640972224 03 23 84.50 119.67 349.48 0.20
44673.641666668 03 24 84.69 119.71 349.48 0.20
44673.642361113 03 25 84.87 119.74 349.48 0.20
44673.643055557 03 26 85.06 119.77 349.48 0.20
44673.643750001 03 27 85.24 119.80 349.48 0.20
44673.644444446 03 28 85.41 119.83 349.48 0.20
44673.645138890 03 29 85.59 119.85 349.48 0.20
44673.645833335 03 30 85.75 119.88 349.48 0.20
44673.646527779 03 31 85.91 119.91 349.48 0.20
44673.647222224 03 32 86.06 119.93 349.51 0.20
44673.647916668 03 33 86.21 119.95 349.57 0.20
44673.648611113 03 34 86.35 119.98 349.63 0.20
44673.649305557 03 35 86.48 120.00 349.69 0.20
44673.650000001 03 36 86.59 120.02 349.75 0.20
44673.650694446 03 37 86.70 120.04 349.79 0.20
44673.651388890 03 38 86.79 120.06 349.84 0.20
44673.652083335 03 39 86.87 120.08 349.87 0.20
44673.652777779 03 40 86.94 120.09 349.90 0.20
44673.653472224 03 41 86.99 120.11 349.92 0.20
44673.654166668 03 42 87.02 120.12 349.93 0.20
44673.654861113 03 43 87.03 120.14 349.93 0.20
44673.655555557 03 44 87.03 120.15 349.93 0.20
44673.656250001 03 45 87.01 120.16 349.93 0.20
44673.656944446 03 46 86.97 120.17 349.92 0.20
44673.657638890 03 47 86.92 120.18 349.89 0.20
44673.658333335 03 48 86.85 120.19 349.86 0.20
44673.659027779 03 49 86.77 120.20 349.82 0.20
44673.659722224 03 50 86.67 120.21 349.78 0.20
44673.660416668 03 51 86.56 120.22 349.73 0.20
44673.661111113 03 52 86.44 120.22 349.68 0.20
44673.661805557 03 53 86.31 120.23 349.62 0.20
44673.662500001 03 54 86.17 120.23 349.55 0.20
44673.663194446 03 55 86.02 120.23 349.49 0.20
44673.663888890 03 56 85.87 120.24 349.48 0.20
44673.664583335 03 57 85.71 120.24 349.48 0.20
44673.665277779 03 58 85.54 120.24 349.48 0.20
44673.665972224 03 59 85.37 120.24 349.48 0.20
44673.666666668 04 00 85.19 120.24 349.48 0.20
44673.667361113 04 01 85.01 120.23 349.48 0.20
44673.668055557 04 02 84.82 120.23 349.48 0.20
44673.668750002 04 03 84.64 120.23 349.48 0.20
44673.669444446 04 04 84.45 120.22 349.48 0.20
44673.670138890 04 05 84.25 120.22 349.48 0.20
44673.670833335 04 06 84.06 120.21 349.48 0.20
44673.671527779 04 07 83.86 120.20 349.41 0.20
44673.672222224 04 08 83.66 120.19 349.32 0.20
44673.672916668 04 09 83.45 120.18 349.23 0.20
44673.673611113 04 10 83.25 120.17 349.14 0.20
44673.674305557 04 11 83.05 120.16 349.04 0.20
44673.675000002 04 12 82.84 120.15 349.02 0.20
44673.675694446 04 13 82.63 120.14 349.02 0.20
44673.676388890 04 14 82.42 120.13 349.02 0.20
44673.677083335 04 15 82.21 120.11 349.02 0.20
44673.677777779 04 16 82.00 120.10 349.02 0.20
44673.678472224 04 17 81.79 120.08 348.93 0.20
44673.679166668 04 18 81.58 120.07 348.83 0.20
44673.679861113 04 19 81.37 120.05 348.74 0.20
44673.680555557 04 20 81.15 120.03 348.64 0.20
44673.681250002 04 21 80.94 120.02 348.57 0.20
44673.681944446 04 22 80.72 120.00 348.57 0.20
44673.682638890 04 23 80.51 119.98 348.57 0.20
44673.683333335 04 24 80.29 119.96 348.57 0.20
44673.684027779 04 25 80.07 119.93 348.57 0.20
44673.684722224 04 26 79.86 119.91 348.50 0.20
44673.685416668 04 27 79.64 119.89 348.41 0.20
44673.686111113 04 28 79.42 119.87 348.31 0.20
44673.686805557 04 29 79.20 119.84 348.21 0.20
44673.687500002 04 30 78.98 119.82 348.11 0.20
