# year, month, day, hour, min, alt, bl13, bl14, bl34, moon 
2023 05 06 18 39 -16.56 0.00 0.00 0.00 0.00
2023 05 06 18 40 -16.38 0.00 0.00 0.00 0.00
2023 05 06 18 41 -16.20 0.00 0.00 0.00 0.00
2023 05 06 18 42 -16.02 0.00 0.00 0.00 0.00
2023 05 06 18 43 -15.84 0.00 0.00 0.00 0.00
2023 05 06 18 44 -15.66 0.00 0.00 0.00 0.00
2023 05 06 18 45 -15.48 0.00 0.00 0.00 0.00
2023 05 06 18 46 -15.30 0.00 0.00 0.00 0.00
2023 05 06 18 47 -15.11 0.00 0.00 0.00 0.00
2023 05 06 18 48 -14.93 0.00 0.00 0.00 0.00
2023 05 06 18 49 -14.75 0.00 0.00 0.00 0.00
2023 05 06 18 50 -14.57 0.00 0.00 0.00 0.00
2023 05 06 18 51 -14.39 0.00 0.00 0.00 0.00
2023 05 06 18 52 -14.20 0.00 0.00 0.00 0.00
2023 05 06 18 53 -14.02 0.00 0.00 0.00 0.00
2023 05 06 18 54 -13.84 0.00 0.00 0.00 0.00
2023 05 06 18 55 -13.65 0.00 0.00 0.00 0.00
2023 05 06 18 56 -13.47 0.00 0.00 0.00 0.00
2023 05 06 18 57 -13.28 0.00 0.00 0.00 0.00
2023 05 06 18 58 -13.10 0.00 0.00 0.00 0.00
2023 05 06 18 59 -12.91 0.00 0.00 0.00 0.00
2023 05 06 19 00 -12.73 0.00 0.00 0.00 0.00
2023 05 06 19 01 -12.54 0.00 0.00 0.00 0.00
2023 05 06 19 02 -12.35 0.00 0.00 0.00 0.00
2023 05 06 19 03 -12.17 0.00 0.00 0.00 0.00
2023 05 06 19 04 -11.98 0.00 0.00 0.00 0.00
2023 05 06 19 05 -11.79 0.00 0.00 0.00 0.00
2023 05 06 19 06 -11.61 0.00 0.00 0.00 0.00
2023 05 06 19 07 -11.42 0.00 0.00 0.00 0.00
2023 05 06 19 08 -11.23 0.00 0.00 0.00 0.00
2023 05 06 19 09 -11.04 0.00 0.00 0.00 0.00
2023 05 06 19 10 -10.85 0.00 0.00 0.00 0.00
2023 05 06 19 11 -10.66 0.00 0.00 0.00 0.00
2023 05 06 19 12 -10.47 0.00 0.00 0.00 0.00
2023 05 06 19 13 -10.28 0.00 0.00 0.00 0.00
2023 05 06 19 14 -10.09 0.00 0.00 0.00 0.00
2023 05 06 19 15 -9.90 0.00 0.00 0.00 0.00
2023 05 06 19 16 -9.71 0.00 0.00 0.00 0.00
2023 05 06 19 17 -9.52 0.00 0.00 0.00 0.00
2023 05 06 19 18 -9.33 0.00 0.00 0.00 0.00
2023 05 06 19 19 -9.14 0.00 0.00 0.00 0.00
